线圈编号,日期,时间(min),平均速度(km/h)
YABX01,20110104,1360,0.7534099999999999
YABX01,20110104,1365,0.76444
YABX01,20110104,1370,0.7134699999999999
YABX01,20110104,1375,0.75736
YABX01,20110104,1380,0.8167300000000001
YABX01,20110104,1385,0.7680800000000001
YABX01,20110104,1390,0.73
YABX01,20110104,1395,0.7825
YABX01,20110104,1400,0.79137
YABX01,20110104,1405,0.77522
YABX01,20110104,1410,0.7831999999999999
YABX01,20110104,1415,0.8003100000000001
YABX01,20110104,1420,0.80565
YABX01,20110104,1425,0.7494
YABX01,20110104,1430,0.7636499999999999
YABX01,20110104,1435,0.76617
YABX01,20110104,1440,0.7909099999999999
YABX02,20110104,5,0.72048
YABX02,20110104,10,0.71147
YABX02,20110104,15,0.68723
YABX02,20110104,20,0.6940500000000001
YABX02,20110104,25,0.69542
YABX02,20110104,30,0.70954
YABX02,20110104,35,0.72464
YABX02,20110104,40,0.68659
YABX02,20110104,45,0.7133799999999999
YABX02,20110104,50,0.70783
YABX02,20110104,55,0.71379
YABX02,20110104,60,0.7241299999999999
YABX02,20110104,65,0.72966
YABX02,20110104,70,0.73017
YABX02,20110104,75,0.7133499999999999
YABX02,20110104,80,0.71033
YABX02,20110104,85,0.6822199999999999
YABX02,20110104,90,0.67049
YABX02,20110104,95,0.6685
YABX02,20110104,100,0.6894100000000001
YABX02,20110104,105,0.70941
YABX02,20110104,110,0.67495
YABX02,20110104,115,0.7102299999999999
YABX02,20110104,120,0.65601
YABX02,20110104,125,0.7175400000000001
YABX02,20110104,130,0.7233700000000001
YABX02,20110104,135,0.7023199999999999
YABX02,20110104,140,0.7014900000000001
YABX02,20110104,145,0.70148
YABX02,20110104,150,0.7117100000000001
YABX02,20110104,155,0.68854
YABX02,20110104,160,0.69135
YABX02,20110104,165,0.66706
YABX02,20110104,170,0.61907
YABX02,20110104,175,0.68608
YABX02,20110104,180,0.7268399999999999
YABX02,20110104,185,0.731
YABX02,20110104,190,0.68817
YABX02,20110104,195,0.70743
YABX02,20110104,200,0.6554800000000001
YABX02,20110104,205,0.71666
YABX02,20110104,210,0.64546
YABX02,20110104,215,0.73449
YABX02,20110104,220,0.71722
YABX02,20110104,225,0.73638
YABX02,20110104,230,0.6508499999999999
YABX02,20110104,235,0.6676099999999999
YABX02,20110104,240,0.73333
YABX02,20110104,245,0.7251000000000001
YABX02,20110104,250,0.71308
YABX02,20110104,255,0.71096
YABX02,20110104,260,0.6961700000000001
YABX02,20110104,265,0.68779
YABX02,20110104,270,0.7446200000000001
YABX02,20110104,275,0.65649
YABX02,20110104,280,0.66038
YABX02,20110104,285,0.7170399999999999
YABX02,20110104,290,0.63717
YABX02,20110104,295,0.7059099999999999
YABX02,20110104,300,0.7528
YABX02,20110104,305,0.6441800000000001
YABX02,20110104,310,0.6595399999999999
YABX02,20110104,315,0.73604
YABX02,20110104,320,0.67686
YABX02,20110104,325,0.77359
YABX02,20110104,330,0.73977
YABX02,20110104,335,0.6829999999999999
YABX02,20110104,340,0.72616
YABX02,20110104,345,0.6980200000000001
YABX02,20110104,350,0.7118099999999999
YABX02,20110104,355,0.70843
YABX02,20110104,360,0.75362
YABX02,20110104,365,0.71387
YABX02,20110104,370,0.711
YABX02,20110104,375,0.6993600000000001
YABX02,20110104,380,0.6907599999999999
YABX02,20110104,385,0.7084900000000001
YABX02,20110104,390,0.6964
YABX02,20110104,395,0.6565300000000001
YABX02,20110104,400,0.69744
YABX02,20110104,405,0.68581
YABX02,20110104,410,0.7101900000000001
YABX02,20110104,415,0.67676
YABX02,20110104,420,0.67809
YABX02,20110104,425,0.6918300000000001
YABX02,20110104,430,0.65962
YABX02,20110104,435,0.64622
YABX02,20110104,440,0.63854
YABX02,20110104,445,0.61425
YABX02,20110104,450,0.62739
YABX02,20110104,455,0.61897
YABX02,20110104,460,0.60476
YABX02,20110104,465,0.58478
YABX02,20110104,470,0.59217
YABX02,20110104,475,0.6159899999999999
YABX02,20110104,480,0.55973
YABX02,20110104,485,0.5735600000000001
YABX02,20110104,490,0.5864
YABX02,20110104,495,0.55071
YABX02,20110104,500,0.59232
YABX02,20110104,505,0.58089
YABX02,20110104,510,0.57367
YABX02,20110104,515,0.58972
YABX02,20110104,520,0.58936
YABX02,20110104,525,0.60577
YABX02,20110104,530,0.6058
YABX02,20110104,535,0.58704
YABX02,20110104,540,0.6287400000000001
YABX02,20110104,545,0.65244
YABX02,20110104,550,0.6121300000000001
YABX02,20110104,555,0.6075200000000001
YABX02,20110104,560,0.59295
YABX02,20110104,565,0.6095
YABX02,20110104,570,0.57962
YABX02,20110104,575,0.62531
YABX02,20110104,580,0.5919599999999999
YABX02,20110104,585,0.6115200000000001
YABX02,20110104,590,0.61953
YABX02,20110104,595,0.5901700000000001
YABX02,20110104,600,0.60077
YABX02,20110104,605,0.6056900000000001
YABX02,20110104,610,0.64741
YABX02,20110104,615,0.59095
YABX02,20110104,620,0.60487
YABX02,20110104,625,0.63152
YABX02,20110104,630,0.61112
YABX02,20110104,635,0.6077600000000001
YABX02,20110104,640,0.61829
YABX02,20110104,645,0.62694
YABX02,20110104,650,0.6167199999999999
YABX02,20110104,655,0.60433
YABX02,20110104,660,0.63551
YABX02,20110104,665,0.64656
YABX02,20110104,670,0.6447700000000001
YABX02,20110104,675,0.64056
YABX02,20110104,680,0.62519
YABX02,20110104,685,0.60039
YABX02,20110104,690,0.6282
YABX02,20110104,695,0.62681
YABX02,20110104,700,0.63524
YABX02,20110104,705,0.63427
YABX02,20110104,710,0.65711
YABX02,20110104,715,0.64389
YABX02,20110104,720,0.65629
YABX02,20110104,725,0.64259
YABX02,20110104,730,0.6682299999999999
YABX02,20110104,735,0.65788
YABX02,20110104,740,0.63588
YABX02,20110104,745,0.65714
YABX02,20110104,750,0.64491
YABX02,20110104,755,0.66133
YABX02,20110104,760,0.6304
YABX02,20110104,765,0.6164999999999999
YABX02,20110104,770,0.6249600000000001
YABX02,20110104,775,0.62397
YABX02,20110104,780,0.6467700000000001
YABX02,20110104,785,0.62515
YABX02,20110104,790,0.6049
YABX02,20110104,795,0.62681
YABX02,20110104,800,0.60089
YABX02,20110104,805,0.59207
YABX02,20110104,810,0.60041
YABX02,20110104,815,0.6263799999999999
YABX02,20110104,820,0.60361
YABX02,20110104,825,0.57739
YABX02,20110104,830,0.55914
YABX02,20110104,835,0.56853
YABX02,20110104,840,0.59515
YABX02,20110104,845,0.60372
YABX02,20110104,850,0.58471
YABX02,20110104,855,0.58626
YABX02,20110104,860,0.55923
YABX02,20110104,865,0.54533
YABX02,20110104,870,0.57238
YABX02,20110104,875,0.5714
YABX02,20110104,880,0.56208
YABX02,20110104,885,0.53893
YABX02,20110104,890,0.54496
YABX02,20110104,895,0.58577
YABX02,20110104,900,0.54947
YABX02,20110104,905,0.5360199999999999
YABX02,20110104,910,0.5504
YABX02,20110104,915,0.5870799999999999
YABX02,20110104,920,0.56148
YABX02,20110104,925,0.57427
YABX02,20110104,930,0.5924900000000001
YABX02,20110104,935,0.5753499999999999
YABX02,20110104,940,0.5596
YABX02,20110104,945,0.58679
YABX02,20110104,950,0.56933
YABX02,20110104,955,0.57464
YABX02,20110104,960,0.52726
YABX02,20110104,965,0.52565
YABX02,20110104,970,0.60128
YABX02,20110104,975,0.58672
YABX02,20110104,980,0.555
YABX02,20110104,985,0.57314
YABX02,20110104,990,0.6045900000000001
YABX02,20110104,995,0.59873
YABX02,20110104,1000,0.62012
YABX02,20110104,1005,0.61064
YABX02,20110104,1010,0.5711200000000001
YABX02,20110104,1015,0.6214200000000001
YABX02,20110104,1020,0.58911
YABX02,20110104,1025,0.5671
YABX02,20110104,1030,0.59104
YABX02,20110104,1035,0.56026
YABX02,20110104,1040,0.48784
YABX02,20110104,1045,0.45324
YABX02,20110104,1050,0.27547
YABX02,20110104,1055,0.15904
YABX02,20110104,1060,0.16047
YABX02,20110104,1065,0.20517
YABX02,20110104,1070,0.15676
YABX02,20110104,1075,0.12729
YABX02,20110104,1080,0.10877
YABX02,20110104,1085,0.12686
YABX02,20110104,1090,0.21298999999999998
YABX02,20110104,1095,0.36029000000000005
YABX02,20110104,1100,0.47281
YABX02,20110104,1105,0.50426
YABX02,20110104,1110,0.48253999999999997
YABX02,20110104,1115,0.43814
YABX02,20110104,1120,0.43935
YABX02,20110104,1125,0.44216
YABX02,20110104,1130,0.40129
YABX02,20110104,1135,0.35439
YABX02,20110104,1140,0.28711
YABX02,20110104,1145,0.36622
YABX02,20110104,1150,0.42869999999999997
YABX02,20110104,1155,0.54827
YABX02,20110104,1160,0.58857
YABX02,20110104,1165,0.60171
YABX02,20110104,1170,0.61131
YABX02,20110104,1175,0.6400199999999999
YABX02,20110104,1180,0.62346
YABX02,20110104,1185,0.62361
YABX02,20110104,1190,0.62092
YABX02,20110104,1195,0.62189
YABX02,20110104,1200,0.63193
YABX02,20110104,1205,0.6445399999999999
YABX02,20110104,1210,0.63333
YABX02,20110104,1215,0.6448699999999999
YABX02,20110104,1220,0.65558
YABX02,20110104,1225,0.63326
YABX02,20110104,1230,0.6469799999999999
YABX02,20110104,1235,0.63386
YABX02,20110104,1240,0.6501399999999999
YABX02,20110104,1245,0.67497
YABX02,20110104,1250,0.63658
YABX02,20110104,1255,0.63249
YABX02,20110104,1260,0.64955
YABX02,20110104,1265,0.63783
YABX02,20110104,1270,0.63343
YABX02,20110104,1275,0.64251
YABX02,20110104,1280,0.63391
YABX02,20110104,1285,0.61576
YABX02,20110104,1290,0.6552800000000001
YABX02,20110104,1295,0.62261
YABX02,20110104,1300,0.65374
YABX02,20110104,1305,0.63171
YABX02,20110104,1310,0.67767
YABX02,20110104,1315,0.65216
YABX02,20110104,1320,0.66316
YABX02,20110104,1325,0.66487
YABX02,20110104,1330,0.65875
YABX02,20110104,1335,0.6524500000000001
YABX02,20110104,1340,0.65119
YABX02,20110104,1345,0.65643
YABX02,20110104,1350,0.6812
YABX02,20110104,1355,0.66781
