线圈编号,日期,时间(min),平均速度(km/h)
YABX02,20110105,800,57.775
YABX02,20110105,805,52.543
YABX02,20110105,810,55.084
YABX02,20110105,815,59.008
YABX02,20110105,820,53.649
YABX02,20110105,825,48.999
YABX02,20110105,830,48.765
YABX02,20110105,835,56.791
YABX02,20110105,840,54.992
YABX02,20110105,845,54.624
YABX02,20110105,850,56.71
YABX02,20110105,855,59.565
YABX02,20110105,860,51.646
YABX02,20110105,865,58.408
YABX02,20110105,870,50.619
YABX02,20110105,875,49.36
YABX02,20110105,880,55.746
YABX02,20110105,885,54.585
YABX02,20110105,890,53.417
YABX02,20110105,895,54.113
YABX02,20110105,900,54.016
YABX02,20110105,905,57.743
YABX02,20110105,910,56.822
YABX02,20110105,915,57.439
YABX02,20110105,920,55.381
YABX02,20110105,925,54.978
YABX02,20110105,930,53.86
YABX02,20110105,935,60.981
YABX02,20110105,940,53.223
YABX02,20110105,945,51.116
YABX02,20110105,950,53.792
YABX02,20110105,955,56.874
YABX02,20110105,960,57.981
YABX02,20110105,965,59.536
YABX02,20110105,970,55.711
YABX02,20110105,975,55.542
YABX02,20110105,980,56.546
YABX02,20110105,985,59.54
YABX02,20110105,990,59.172
YABX02,20110105,995,61.853
YABX02,20110105,1000,58.751
YABX02,20110105,1005,57.812
YABX02,20110105,1010,59.234
YABX02,20110105,1015,57.718
YABX02,20110105,1020,58.824
YABX02,20110105,1025,62.9
YABX02,20110105,1030,61.343
YABX02,20110105,1035,57.964
YABX02,20110105,1040,52.06
YABX02,20110105,1045,52.982
YABX02,20110105,1050,53.161
YABX02,20110105,1055,53.837
YABX02,20110105,1060,43.544
YABX02,20110105,1065,38.561
YABX02,20110105,1070,27.099
YABX02,20110105,1075,33.546
YABX02,20110105,1080,21.452
YABX02,20110105,1085,21.874
YABX02,20110105,1090,17.111
YABX02,20110105,1095,7.1942
YABX02,20110105,1100,14.09
YABX02,20110105,1105,16.259
YABX02,20110105,1110,16.278
YABX02,20110105,1115,33.242
YABX02,20110105,1120,40.55
YABX02,20110105,1125,46.496
YABX02,20110105,1130,51.01
YABX02,20110105,1135,55.696
YABX02,20110105,1140,57.341
YABX02,20110105,1145,58.102
YABX02,20110105,1150,57.863
YABX02,20110105,1155,60.445
YABX02,20110105,1160,60.258
YABX02,20110105,1165,62.012
YABX02,20110105,1170,64.46
YABX02,20110105,1175,59.788
YABX02,20110105,1180,60.785
YABX02,20110105,1185,62.845
YABX02,20110105,1190,64.131
YABX02,20110105,1195,62.537
YABX02,20110105,1200,60.239
YABX02,20110105,1205,60.517
YABX02,20110105,1210,61.413
YABX02,20110105,1215,59.83
YABX02,20110105,1220,64.51
YABX02,20110105,1225,62.018
YABX02,20110105,1230,62.892
YABX02,20110105,1235,64.237
YABX02,20110105,1240,62.992
YABX02,20110105,1245,60.221
YABX02,20110105,1250,62.541
YABX02,20110105,1255,60.58
YABX02,20110105,1260,62.378
YABX02,20110105,1265,64.117
YABX02,20110105,1270,62.557
YABX02,20110105,1275,62.237
YABX02,20110105,1280,62.001
YABX02,20110105,1285,62.82
YABX02,20110105,1290,62.297
YABX02,20110105,1295,60.81
YABX02,20110105,1300,65.106
YABX02,20110105,1305,61.123
YABX02,20110105,1310,65.402
YABX02,20110105,1315,65.596
YABX02,20110105,1320,64.63
YABX02,20110105,1325,65.676
YABX02,20110105,1330,63.068
YABX02,20110105,1335,63.086
YABX02,20110105,1340,62.47
YABX02,20110105,1345,67.164
YABX02,20110105,1350,67.066
YABX02,20110105,1355,67.546
YABX02,20110105,1360,67.485
YABX02,20110105,1365,67.182
YABX02,20110105,1370,68.622
YABX02,20110105,1375,68.883
YABX02,20110105,1380,66.66
YABX02,20110105,1385,67.386
YABX02,20110105,1390,69.831
YABX02,20110105,1395,66.664
YABX02,20110105,1400,66.684
YABX02,20110105,1405,64.906
YABX02,20110105,1410,66.095
YABX02,20110105,1415,68.879
YABX02,20110105,1420,66.255
YABX02,20110105,1425,68.489
YABX02,20110105,1430,69.045
YABX02,20110105,1435,69.175
YABX02,20110105,1440,70.078
YABX03,20110105,5,63.442
YABX03,20110105,10,64.372
YABX03,20110105,15,65.134
YABX03,20110105,20,64.613
YABX03,20110105,25,62.383
YABX03,20110105,30,63.182
YABX03,20110105,35,65.359
YABX03,20110105,40,65.503
YABX03,20110105,45,66.09
YABX03,20110105,50,63.727
YABX03,20110105,55,62.791
YABX03,20110105,60,66.509
YABX03,20110105,65,65.688
YABX03,20110105,70,69.694
YABX03,20110105,75,68.713
YABX03,20110105,80,63.56
YABX03,20110105,85,65.51
YABX03,20110105,90,65.333
YABX03,20110105,95,65.433
YABX03,20110105,100,64.43
YABX03,20110105,105,65.602
YABX03,20110105,110,64.506
YABX03,20110105,115,62.135
YABX03,20110105,120,61.168
YABX03,20110105,125,66.734
YABX03,20110105,130,65
YABX03,20110105,135,59.505
YABX03,20110105,140,57.431
YABX03,20110105,145,63.019
YABX03,20110105,150,61.622
YABX03,20110105,155,61.147
YABX03,20110105,160,64.984
YABX03,20110105,165,66.382
YABX03,20110105,170,68.606
YABX03,20110105,175,67.43
YABX03,20110105,180,62.797
YABX03,20110105,185,66.77
YABX03,20110105,190,63.353
YABX03,20110105,195,63
YABX03,20110105,200,60.308
YABX03,20110105,205,61.155
YABX03,20110105,210,53.254
YABX03,20110105,215,57.889
YABX03,20110105,220,61.043
YABX03,20110105,225,57.482
YABX03,20110105,230,66.1
YABX03,20110105,235,60.032
YABX03,20110105,240,57.49
YABX03,20110105,245,69.548
YABX03,20110105,250,57.136
YABX03,20110105,255,55.789
YABX03,20110105,260,61.667
YABX03,20110105,265,63.554
YABX03,20110105,270,61.5
YABX03,20110105,275,64.167
YABX03,20110105,280,66.118
YABX03,20110105,285,65.984
YABX03,20110105,290,55.699
YABX03,20110105,295,67.635
YABX03,20110105,300,68.683
YABX03,20110105,305,62.08
YABX03,20110105,310,65.857
YABX03,20110105,315,64.03
YABX03,20110105,320,62.377
YABX03,20110105,325,61.963
YABX03,20110105,330,66.049
YABX03,20110105,335,67.907
YABX03,20110105,340,63.273
YABX03,20110105,345,58.626
YABX03,20110105,350,64.757
YABX03,20110105,355,65.375
YABX03,20110105,360,67.103
YABX03,20110105,365,65.567
YABX03,20110105,370,59.65
YABX03,20110105,375,62.04
YABX03,20110105,380,67.452
YABX03,20110105,385,65.97
YABX03,20110105,390,65.607
YABX03,20110105,395,60.868
YABX03,20110105,400,66.134
YABX03,20110105,405,62.768
YABX03,20110105,410,63.698
YABX03,20110105,415,62.737
YABX03,20110105,420,62.014
YABX03,20110105,425,60.154
YABX03,20110105,430,57.414
YABX03,20110105,435,57.626
YABX03,20110105,440,58.458
YABX03,20110105,445,54.293
YABX03,20110105,450,52.368
YABX03,20110105,455,55.942
YABX03,20110105,460,50.613
YABX03,20110105,465,53.301
YABX03,20110105,470,51.983
YABX03,20110105,475,47.118
YABX03,20110105,480,33.994
YABX03,20110105,485,23.169
YABX03,20110105,490,27.102
YABX03,20110105,495,29.493
YABX03,20110105,500,27.977
YABX03,20110105,505,28.957
YABX03,20110105,510,31.284
YABX03,20110105,515,36.729
YABX03,20110105,520,37.852
YABX03,20110105,525,50.973
YABX03,20110105,530,52.108
YABX03,20110105,535,48.925
YABX03,20110105,540,53.345
YABX03,20110105,545,52.838
YABX03,20110105,550,52.564
YABX03,20110105,555,51.894
YABX03,20110105,560,49.017
YABX03,20110105,565,50.961
YABX03,20110105,570,50.634
YABX03,20110105,575,50.899
YABX03,20110105,580,48.645
YABX03,20110105,585,52.869
YABX03,20110105,590,51.403
YABX03,20110105,595,51.345
YABX03,20110105,600,51.337
YABX03,20110105,605,49.501
YABX03,20110105,610,47.572
YABX03,20110105,615,49.964
YABX03,20110105,620,50.154
YABX03,20110105,625,50.82
YABX03,20110105,630,52.205
YABX03,20110105,635,54.342
YABX03,20110105,640,46.435
YABX03,20110105,645,56.684
YABX03,20110105,650,48.572
YABX03,20110105,655,48.144
YABX03,20110105,660,50.291
YABX03,20110105,665,48.148
YABX03,20110105,670,55.886
YABX03,20110105,675,48.582
YABX03,20110105,680,52.798
YABX03,20110105,685,53.527
YABX03,20110105,690,52.064
YABX03,20110105,695,47.112
YABX03,20110105,700,50.738
YABX03,20110105,705,52.746
YABX03,20110105,710,49.289
YABX03,20110105,715,50.371
YABX03,20110105,720,53.309
YABX03,20110105,725,52.104
YABX03,20110105,730,56.494
YABX03,20110105,735,54.118
YABX03,20110105,740,55.97
YABX03,20110105,745,55.126
YABX03,20110105,750,55.782
YABX03,20110105,755,55.578
YABX03,20110105,760,53.205
YABX03,20110105,765,54.294
YABX03,20110105,770,50.415
YABX03,20110105,775,52.987
YABX03,20110105,780,51.55
YABX03,20110105,785,53.716
YABX03,20110105,790,48.85
YABX03,20110105,795,42.622
YABX03,20110105,800,49.353
YABX03,20110105,805,44.679
YABX03,20110105,810,45.676
YABX03,20110105,815,49.417
YABX03,20110105,820,48.38
YABX03,20110105,825,39.415
YABX03,20110105,830,33.898
YABX03,20110105,835,47.581
